feature,importance
fail_any__tbc2_at_0_bar,0.0
fail_any__tbc2_at_0_5_bar,0.0
fail_any__tbc1_mflexx_tbc1_bench_at_6_bar,0.0
fail_any__tbc1_mflexx_tbc1_bench_at_3_85_bar,0.0
fail_any__tbc1_mflexx_tbc1_bench_at_0_5_bar,0.0
fail_any__tbc1_at_6_bar,0.0
fail_any__tbc1_at_3_85_bar,0.0
fail_any__tbc1_at_3_57_bar,0.0
fail_any__tbc1_at_0_bar,0.0
cnt_PASS__check_uut_status_ev_load_off_and_ev_unload_off,0.0
fail_any__ta_mflexx_ta_bench_at_6_bar,0.0
fail_any__test_bc1_tpl_0_1bar_t10_pressure,0.0
fail_any__test_base_arranged_to_ft0106512_111,0.0
fail_any__test_base_arranged_to_ft0106512_109,0.0
fail_any__test_base_arranged_to_ft0106512_106,0.0
fail_any__test_ba_mgd_min_t8_pressure,0.0
fail_any__test_ba_mgd_boost_t8_pressure,0.0
fail_any__test_ar2_t2_pressure,0.0
cnt_PASS__check_uut_status_ev_air_off,0.0
fail_any__test_an_tsp3_voltage_0_5v_on_cpug2,0.0
fail_any__test_an_tsp2_voltage_0_5v_on_cpug2,0.0
fail_any__test_ai_spare2_current_4_20ma_on_cpug2,0.0
fail_any__test_ai_spare1_current_4_20ma_on_cpug2,0.0
fail_any__test_acc_gyr,0.0
fail_any__teq_bc2_apply_time,0.0
fail_any__teq_bc1_apply_time,0.0
fail_any__tbc2_mflexx_tbc2_bench_at_6_bar,0.0
fail_any__test_cpug2_an_tsp3_4_5v,0.0
fail_any__test_cpug2_an_tsp3_2_5v,0.0
fail_any__test_cpug2_an_tsp3_0v,0.0
fail_any__test_cpug2_an_tsp2_4_5v,0.0
fail_any__test_cpug2_an_tsp2_2_5v,0.0
fail_any__test_cpug2_an_tsp2_0v,0.0
fail_any__test_cpug2_ai_sp2_4ma,0.0
fail_any__test_cpug2_ai_sp2_19ma,0.0
fail_any__test_cpug2_ai_sp2_12ma,0.0
fail_any__test_cpug2_ai_sp1_4ma,0.0
fail_any__test_cpug2_ai_sp1_19ma,0.0
fail_any__test_cpug2_ai_sp1_12ma,0.0
fail_any__test_code_id_on_lcm2,0.0
fail_any__test_code_id_on_lcm1,0.0
fail_any__test_bench_init,0.0
fail_any__test_bc2_tpl_0_1bar_t12_pressure,0.0
fail_any__test_cpug2_digin2d_on,0.0
fail_any__test_cpug2_digin2d_off,0.0
fail_any__test_cpug2_digin2c_on,0.0
fail_any__test_cpug2_digin2c_off,0.0
fail_any__test_cpug2_digin2b_on,0.0
fail_any__test_cpug2_digin2b_off,0.0
fail_any__test_cpug2_digin2a_on,0.0
fail_any__test_cpug2_digin2a_off,0.0
fail_any__test_cpug2_digin1d_on,0.0
fail_any__test_cpug2_digin1d_off,0.0
fail_any__test_cpug2_digin1c_on,0.0
fail_any__test_cpug2_digin1c_off,0.0
fail_any__test_cpug2_digin1b_on,0.0
fail_any__test_cpug2_digin1b_off,0.0
fail_any__test_cpug2_digin1a_on,0.0
fail_any__test_cpug2_digin1a_off,0.0
fail_any__test_cpug2_tbc1press_4_5v,0.0
fail_any__test_cpug2_tbc1press_2_5v,0.0
fail_any__test_cpug2_tbc1press_0v,0.0
fail_any__test_cpug2_tapress_4_5v,0.0
fail_any__test_cpug2_tapress_2_5v,0.0
fail_any__test_cpug2_tapress_0v,0.0
fail_any__test_cpug2_safloop2_on,0.0
fail_any__test_cpug2_safloop2_off,0.0
fail_any__test_cpug2_safloop1_on,0.0
fail_any__test_cpug2_safloop1_off,0.0
fail_any__test_cpug2_rr2_on,0.0
fail_any__test_cpug2_rr2_off,0.0
fail_any__test_cpug2_rr1_on,0.0
fail_any__test_cpug2_rr1_off,0.0
fail_any__test_cpug2_park_on,0.0
fail_any__test_cpug2_park_off,0.0
fail_any__test_lcm1_park_on,0.0
fail_any__test_lcm1_park_off,0.0
fail_any__test_iot_module,0.0
fail_any__test_iot,0.0
fail_any__test_cpug2_tplpress_4_5v,0.0
fail_any__test_cpug2_tplpress_2_5v,0.0
fail_any__test_cpug2_tplpress_0v,0.0
fail_any__test_cpug2_tlp2press_4_5v,0.0
fail_any__test_cpug2_tlp2press_2_5v,0.0
fail_any__test_cpug2_tlp2press_0v,0.0
fail_any__test_cpug2_tlp1press_4_5v,0.0
fail_any__test_cpug2_tlp1press_2_5v,0.0
fail_any__test_cpug2_tlp1press_0v,0.0
fail_any__test_cpug2_tbc2press_4_5v,0.0
fail_any__test_cpug2_tbc2press_2_5v,0.0
fail_any__test_cpug2_tbc2press_0v,0.0
fail_any__test_lcu1_tlp1press_4_5v,0.0
fail_any__test_lcu1_tlp1press_2_5v,0.0
fail_any__test_lcu1_tlp1press_0v,0.0
fail_any__test_lcu1_tbc2press_4_5v,0.0
fail_any__test_lcu1_tbc2press_2_5v,0.0
fail_any__test_lcu1_tbc2press_0v,0.0
fail_any__test_lcu1_tbc1press_4_5v,0.0
fail_any__test_lcu1_tbc1press_2_5v,0.0
fail_any__test_lcu1_tbc1press_0v,0.0
fail_any__test_lcu1_tapress_4_5v,0.0
fail_any__test_lcu1_tapress_2_5v,0.0
fail_any__test_lcu1_tapress_0v,0.0
fail_any__test_lcm2_park_on,0.0
fail_any__test_lcm2_park_off,0.0
fail_any__test_lcm1_safloop_on,0.0
fail_any__test_lcm1_safloop_off,0.0
fail_any__test_lcu2_tplpress_0v,0.0
fail_any__test_lcu2_tlp2press_4_5v,0.0
fail_any__test_lcu2_tlp2press_2_5v,0.0
fail_any__test_lcu2_tlp2press_0v,0.0
fail_any__test_lcu2_tbc2press_4_5v,0.0
fail_any__test_lcu2_tbc2press_2_5v,0.0
fail_any__test_lcu2_tbc2press_0v,0.0
fail_any__test_lcu2_tbc1press_4_5v,0.0
fail_any__test_lcu2_tbc1press_2_5v,0.0
fail_any__test_lcu2_tbc1press_0v,0.0
fail_any__test_lcu2_tapress_4_5v,0.0
fail_any__test_lcu2_tapress_2_5v,0.0
fail_any__test_lcu2_tapress_0v,0.0
fail_any__test_lcu1_tplpress_4_5v,0.0
fail_any__test_lcu1_tplpress_2_5v,0.0
fail_any__test_lcu1_tplpress_0v,0.0
fail_any__test_relays_cc_out2a_out2b_line,0.0
fail_any__test_relays_cc_out1a_out1b_line,0.0
fail_any__test_relays_cc_in2a_in2b_line,0.0
fail_any__test_relays_cc_in1a_in1b_line,0.0
fail_any__test_pwm2_on,0.0
fail_any__test_pwm2_off,0.0
fail_any__test_pwm1_on,0.0
fail_any__test_pwm1_off,0.0
fail_any__test_mvb,0.0
fail_any__test_mac_address_fti_id,0.0
fail_any__test_lp2_t3_pressure,0.0
fail_any__test_lp1_t4_pressure,0.0
fail_any__test_lmc2_safloop_on,0.0
fail_any__test_lmc2_safloop_off,0.0
fail_any__test_lcu2_tplpress_4_5v,0.0
fail_any__test_lcu2_tplpress_2_5v,0.0
fail_any__test_with_termination_resistor_out2a_out2b_line,0.0
fail_any__test_with_termination_resistor_out1a_out1b_line,0.0
fail_any__test_with_termination_resistor_in2a_in2b_line,0.0
fail_any__test_with_termination_resistor_in1a_in1b_line,0.0
fail_any__test_vdigital2,0.0
fail_any__test_vdigital1,0.0
fail_any__test_tplpress_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
fail_any__test_tlp2press_voltage_0_5v_on_cpug2_lcu2,0.0
fail_any__test_tlp1press_voltage_0_5v_on_cpug2_lcu1,0.0
fail_any__test_tbc2press_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
fail_any__test_tbc1press_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
fail_any__test_tapress_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
fail_any__test_sp2_t7_pressure,0.0
fail_any__test_sp1_t5_pressure,0.0
fail_any__test_rs485_communication_on_lcm2,0.0
fail_any__test_rs485_communication_on_lcm1,0.0
fail_any__tlp1_mflexx_tlp1_bench_at_5_45_bar,0.0
fail_any__tlp1_mflexx_tlp1_bench_at_4_50_bar,0.0
fail_any__tlp1_mflexx_tlp1_bench_at_0_5_bar,0.0
cnt_PASS__check_uut_rl_spare2_status_on,0.0
fail_any__tlp1_at_8_bar,0.0
fail_any__tlp1_at_7_bar,0.0
fail_any__tlp1_at_5_bar,0.0
fail_any__tlp1_at_5_613_bar,0.0
fail_any__tlp1_at_5_45_bar,0.0
fail_any__tlp1_at_0_bar,0.0
fail_any__tlp1_at_0_5_bar,0.0
fail_any__test_ar1_t1_pressure,0.0
fail_any__test_without_termination_resistor_out2a_out2b_line,0.0
fail_any__test_without_termination_resistor_out1a_out1b_line,0.0
fail_any__test_without_termination_resistor_in2a_in2b_line,0.0
fail_any__test_without_termination_resistor_in1a_in1b_line,0.0
fail_any__tpl_at_0_bar,0.0
fail_any__tpl_at_0_5_bar,0.0
fail_any__tlp_med_apply,0.0
fail_any__tlp2_mflexx_tlp2_bench_at_6_bar,0.0
fail_any__tlp2_mflexx_tlp2_bench_at_5_45_bar,0.0
fail_any__tlp2_mflexx_tlp2_bench_at_4_50_bar,0.0
fail_any__tlp2_mflexx_tlp2_bench_at_0_5_bar,0.0
fail_any__tlp2_measure,0.0
fail_any__tlp2_at_8_bar,0.0
fail_any__tlp2_at_7_bar,0.0
fail_any__tlp2_at_5_bar,0.0
fail_any__tlp2_at_5_613_bar,0.0
fail_any__tlp2_at_5_45_bar,0.0
fail_any__tlp2_at_0_bar,0.0
fail_any__tlp2_at_0_5_bar,0.0
fail_any__tlp1_mflexx_tlp1_bench_at_6_bar,0.0
fail_any__tpl_mflexx_tpl_bench_at_3_85_bar,0.0
fail_any__tpl_mflexx_tpl_bench_at_0_5_bar,0.0
cnt_DONE__test_without_termination_resistor_in1a_in1b_line,0.0
cnt_DONE__test_with_termination_resistor_out1a_out1b_line,0.0
cnt_DONE__test_with_termination_resistor_in2a_in2b_line,0.0
cnt_DONE__test_with_termination_resistor_in1a_in1b_line,0.0
cnt_DONE__test_tplpress_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
cnt_DONE__test_tbc2press_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
cnt_DONE__test_tapress_voltage_0_5v_on_cpug2_lcu1_lcu2,0.0
cnt_PASS__check_uut_rl_spare2_status_off_due_to_life_absence,0.0
cnt_DONE__test_relays_cc_out1a_out1b_line,0.0
cnt_DONE__test_relays_cc_in1a_in1b_line,0.0
cnt_DONE__test_mvb,0.0
fail_any__tpl_at_6_bar,0.0
fail_any__tpl_at_3_85_bar,0.0
cnt_PASS__check_uut_rl_spare2_status_off,0.0
fail_any__tsp2_at_0_bar,0.0
fail_any__tsp2_at_0_5_bar,0.0
fail_any__tsp1_mflexx_tsp1_bench_at_6_bar,0.0
fail_any__tsp1_mflexx_tsp1_bench_at_5_45_bar,0.0
fail_any__tsp1_mflexx_tsp1_bench_at_4_50_bar,0.0
fail_any__tsp1_mflexx_tsp1_bench_at_0_5_bar,0.0
fail_any__tsp1_at_8_bar,0.0
fail_any__tsp1_at_7_bar,0.0
fail_any__tsp1_at_5_bar,0.0
fail_any__tsp1_at_5_613_bar,0.0
fail_any__tsp1_at_5_45_bar,0.0
fail_any__tsp1_at_0_bar,0.0
fail_any__tsp1_at_0_5_bar,0.0
fail_any__tplp1_e_2_8bar_tpsp1_e_2_8bar,0.0
cnt_PASS__check_uut_rl_spare2_diagnostic_open,0.0
fail_any__tpl_mflexx_tpl_bench_at_6_bar,0.0
fail_any__vpl_pressure,0.0
fail_any__vpl_6_5bar_evf_on_evs_off,0.0
fail_any__vbat2_activation_at_110v,0.0
fail_any__vbat1_activation_at_110v,0.0
fail_any__valve_input_pressure,0.0
fail_any__tx_power_pair2_100mbs_100m_line,0.0
fail_any__tx_power_pair2_100mbs,0.0
fail_any__tsp2_mflexx_tsp2_bench_at_6_bar,0.0
fail_any__tsp2_mflexx_tsp2_bench_at_5_45_bar,0.0
fail_any__tsp2_mflexx_tsp2_bench_at_4_50_bar,0.0
fail_any__tsp2_mflexx_tsp2_bench_at_0_5_bar,0.0
fail_any__tsp2_at_8_bar,0.0
fail_any__tsp2_at_7_bar,0.0
fail_any__tsp2_at_5_bar,0.0
fail_any__tsp2_at_5_613_bar,0.0
fail_any__tsp2_at_5_45_bar,0.0
fail_any__wsp_vent1_activation_at_time_0,0.0
fail_any__wsp_fill_vent_activation,0.0
fail_any__wsp_fill2_off_and_monostable_reset,0.0
fail_any__wsp_fill2_activation_at_time_0,0.0
fail_any__wsp_fill1_off_and_monostable_reset,0.0
fail_any__wsp_fill1_activation_at_time_0,0.0
fail_any__wait_wsp_vent2_monostable_trip_time,0.0
fail_any__wait_wsp_vent1_monostable_trip_time,0.0
fail_any__wait_wsp_fill2_monostable_trip_time,0.0
fail_any__wait_wsp_fill1_monostable_trip_time,0.0
fail_any__wait_5_minutes_for_pressure_stabilization,0.0
fail_any__wait_5_minutes_for_leakage_test,0.0
fail_any__wait_2_minutes_for_leakage_test,0.0
fail_any__wait_12_sec,0.0
fail_any__vpl_pressure_reg,0.0
fail_any__vpl_pressure_after_discharge,0.0
cnt_PASS__check_uut_rl_spare2_diagnostic_life_off,0.0
cnt_DONE__pwm_not_present,0.0
cnt_PASS__check_uut_rl_spare1_status_off_due_to_life_absence,0.0
cnt_DONE__lcu_life_disable_to_test_ev_load_and_ev_unload,0.0
cnt_DONE__initial_setup,0.0
cnt_DONE__test_an_tsp3_voltage_0_5v_on_cpug2,0.0
cnt_DONE__test_ai_spare2_current_4_20ma_on_cpug2,0.0
cnt_DONE__test_ai_spare1_current_4_20ma_on_cpug2,0.0
cnt_DONE__test_acc_gyr,0.0
cnt_DONE__start_and_wait_can_communication,0.0
machineIdentifier_nan,0.0
machineIdentifier_650XXX,0.0
last_fail_stepnum,0.0
first_fail_stepnum,0.0
fail_step_span,0.0
fail_any__wsp_vent2_activation_at_time_0,0.0
cnt_DONE__check_uut_rl_spare2_on_without_life_signal,0.0
cnt_DONE__check_uut_rl_spare1_on_without_life_signal,0.0
cnt_DONE__check_uut_do_spare3_diagnostic_detection,0.0
cnt_DONE__check_uut_do_spare2_on_without_life_signal,0.0
cnt_DONE__check_uut_do_spare1_on_without_life_signal,0.0
cnt_DONE__check_uut_do_spare1_diagnostic_detection,0.0
stationName_nan,0.0
stationName_FT0115978-TB0 REV.A00,0.0
cnt_PASS__check_uut_rl_spare1_status_off,0.0
cnt_DONE__ev_vent2_and_ev_fill2_deactivation,0.0
cnt_DONE__ev_vent1_and_ev_fill1_deactivation,0.0
cnt_PASS__check_uut_rl_spare1_diagnostic_life_off,0.0
cnt_DONE__ev_fill2_deactivation_and_ev_vent2_activation,0.0
cnt_DONE__ev_fill1_deactivation_and_ev_vent1_activation,0.0
cnt_DONE__ev_air_deactivation,0.0
cnt_DONE__reactivation_of_vbat1,0.0
cnt_PASS__check_uut_lcm2_mjf_no_contact_on,0.0
pairFAIL__bc2_pressure__then__vpl_pressure_after_discharge,0.0
pairFAIL__bc1_pressure_at_vpl_2_5__then__bc2_pressure_at_vpl_2_5,0.0
pairFAIL__bc1_electronic_pressure_switch_off_brake_applied__then__bc2_electronic_pressure_switch_off_brake_applied,0.0
pairFAIL__vpl_pressure__then__bc1_pressure,0.0
cnt_PASS__check_uut_lcm2_mjf_no_contact_off,0.0
pairFAIL__lcu1_code_id__then__tpl_pressure_at_mgdmin,0.0
cnt_PASS__check_uut_lcm2_mjf_nc_contact_off,0.0
cnt_PASS__check_uut_lcm1_mjf_no_contact_on,0.0
pairFAIL__tbc1_at_0_bar__then__tpl_pressure_at_mgdmin,0.0
pairFAIL__emg_monitoring__then__lcu1_code_id,0.0
pairFAIL__read_lcu1_fault__then__read_lcu2_fault,0.0
pairFAIL__lcu2_code_id__then__lcu1_code_id,0.0
cnt_PASS__check_vanalog_voltage,0.0
cnt_PASS__check_uut_do_spare3_status_off_due_to_life_absence,0.0
cnt_PASS__check_uut_do_spare3_status_off,0.0
cnt_PASS__check_uut_do_spare3_diagnostic_short,0.0
pairFAIL__mjf2_signal_after_braketest__then__lcu1_state,0.0
pairFAIL__mjf2_signal_after_braketest__then__bc2_pressure_at_serbmax,0.0
pairFAIL__lcu2_code_id__then__tbc1_at_0_bar,0.0
cnt_PASS__check_uut_do_spare3_diagnostic_open,0.0
pairFAIL__bc2_pressure_at_serbmin__then__bc2_pressure_at_serbmax,0.0
pairFAIL__bc2_pressure_at_serbmax__then__bc2_pressure,0.0
cnt_PASS__check_uut_do_spare3_diagnostic_ok,0.0
pairFAIL__bc1_pressure_switch_upward_threshold__then__lcu1_code_id,0.0
pairFAIL__bc1_after_monostable_intervention__then__bc2_after_monostable_intervention,0.0
pairFAIL__tpl_pressure_at_mgdmin__then__bc1_pressure_at_mgdboost,0.0
cnt_PASS__check_uut_do_spare2_status_on,0.0
cnt_PASS__check_uut_do_spare2_diagnostic_short,0.0
cnt_PASS__check_uut_do_spare1_status_on,0.0
AteSwVersion_nan,0.0
fail_any__thicknesses_assembling,0.0
